season,team,wp,owp
2005,1436,0.721854305,0.524745952
2005,1437,0.740384615,0.604649441
2005,1438,0.360655738,0.601243925
2005,1451,0.371621622,0.462034811
2005,1452,0.630252101,0.556076379
2005,1112,0.808,0.588309862
2005,1124,0.237288136,0.503992051
2005,1127,0.308943089,0.525039547
2005,1131,0.709219858,0.480823815
2005,1143,0.429752066,0.562473556
2005,1145,0.307086614,0.444185145
2005,1153,0.763157895,0.566795281
2005,1163,0.752066116,0.611758672
2005,1177,0.56,0.541637084
2005,1178,0.328467153,0.506078122
2005,1181,0.712962963,0.611310644
2005,1185,0.220472441,0.4537721
2005,1198,0.333333333,0.525913956
2005,1208,0.189189189,0.569408694
2005,1209,0.386206897,0.503958485
2005,1210,0.556521739,0.598788652
2005,1225,0.210144928,0.48456044
2005,1226,0.188034188,0.423410969
2005,1233,0.350364964,0.472742666
2005,1240,0.076271186,0.455836957
2005,1257,0.892561983,0.565351041
2005,1259,0.169230769,0.437521598
2005,1273,0.519685039,0.435786344
2005,1274,0.561983471,0.5813793
2005,1319,0.219298246,0.444359157
2005,1335,0.638888889,0.493194517
2005,1338,0.710526316,0.552578289
2005,1341,0.186206897,0.42626011
2005,1344,0.440677966,0.610835309
2005,1351,0.588709677,0.483995002
2005,1360,0.458333333,0.522367291
2005,1371,0.384,0.570378883
2005,1386,0.543859649,0.538352436
2005,1392,0.328467153,0.466900314
2005,1409,0.248,0.517924905
2005,1418,0.496183206,0.526906892
2005,1420,0.26119403,0.433585659
2005,1429,0.68852459,0.493484231
2005,1440,0.251908397,0.386346922
2005,1442,0.267175573,0.455418467
2005,1444,0.589552239,0.507341448
2005,1450,0.390625,0.576022604
2005,1453,0.584615385,0.472463498
2005,1455,0.669172932,0.536821206
2005,1460,0.426573427,0.487541394
2005,1461,0.453781513,0.527311155
2005,1114,0.495726496,0.530433628
2005,1138,0.657142857,0.522168918
2005,1155,0.443478261,0.574942886
2005,1169,0.514084507,0.505124846
2005,1173,0.568,0.489669008
2005,1199,0.368852459,0.593508626
2005,1204,0.454545455,0.453697872
2005,1227,0.464566929,0.502269087
2005,1228,0.935185185,0.56896381
2005,1234,0.540540541,0.561461606
2005,1268,0.462962963,0.588434128
2005,1278,0.675438596,0.561757541
2005,1286,0.4,0.419406331
2005,1332,0.428571429,0.585428092
2005,1334,0.927007299,0.514296514
2005,1347,0.3359375,0.423046057
2005,1356,0.7,0.558563688
2005,1364,0.269503546,0.479288185
2005,1374,0.423076923,0.515088883
2005,1376,0.389830508,0.570122996
2005,1380,0.312977099,0.412671663
2005,1393,0.769230769,0.555602082
2005,1401,0.567567568,0.525263758
2005,1405,0.411290323,0.527357139
2005,1424,0.523809524,0.559679199
2005,1439,0.467213115,0.52990431
2005,1111,0.389312977,0.426838796
2005,1180,0.579710145,0.526351719
2005,1182,0.240875912,0.501834664
2005,1192,0.585714286,0.439490029
2005,1214,0.52739726,0.427832639
2005,1231,0.434782609,0.595446738
2005,1239,0.508064516,0.434589454
2005,1243,0.451923077,0.551861026
2005,1246,0.791304348,0.574788288
2005,1260,0.358108108,0.483564833
2005,1264,0.366412214,0.472708139
2005,1280,0.623853211,0.558981203
2005,1307,0.693548387,0.443327106
2005,1326,0.487603306,0.558792923
2005,1359,0.396946565,0.420811186
2005,1383,0.398648649,0.406460477
2005,1406,0.116788321,0.501244143
2005,1407,0.390625,0.490982105
2005,1416,0.642276423,0.46268378
2005,1102,0.480314961,0.480515881
2005,1108,0.188405797,0.404432235
2005,1129,0.35915493,0.491200196
2005,1130,0.850877193,0.574022482
2005,1137,0.638888889,0.501247989
2005,1147,0.074074074,0.444368959
2005,1159,0.380165289,0.464930343
2005,1216,0.165354331,0.461141992
2005,1221,0.794520548,0.478212963
2005,1224,0.186206897,0.406332495
2005,1251,0.397163121,0.458491504
2005,1283,0.496124031,0.569023801
2005,1285,0.432835821,0.458320008
2005,1305,0.81294964,0.526495857
2005,1313,0.471830986,0.37762056
2005,1324,0.253521127,0.50822643
2005,1330,0.783216783,0.480822771
2005,1331,0.775362319,0.438747184
2005,1378,0.308943089,0.507069689
2005,1385,0.216,0.595442446
2005,1423,0.598540146,0.477124206
2005,1434,0.440298507,0.469201923
2005,1443,0.642857143,0.482435652
2005,1447,0.413580247,0.462121132
2005,1454,0.820895522,0.456922317
2005,1172,0.743589744,0.510214996
2005,1270,0.3046875,0.466049614
2005,1279,0.378151261,0.548468925
2005,1292,0.516666667,0.496448475
2005,1309,0.362903226,0.488981028
2005,1339,0.440944882,0.508355506
2005,1389,0.449275362,0.465281702
2005,1448,0.787878788,0.593653402
2005,1457,0.784615385,0.426299199
2005,1369,0.4140625,0.477316528
2005,1408,0.247787611,0.491479672
2005,1410,0.21875,0.450213588
2005,1201,0.480620155,0.502907667
2005,1203,0.691666667,0.494052882
2005,1235,0.536,0.541381187
2005,1388,0.766917293,0.530365374
2005,1402,0.348484848,0.413306556
2005,1103,0.556390977,0.517236696
2005,1135,0.413043478,0.445231809
2005,1144,0.068965517,0.461962711
2005,1149,0.404580153,0.462643805
2005,1176,0.549618321,0.474939103
2005,1189,0.17037037,0.498971229
2005,1197,0.422818792,0.443342081
2005,1220,0.709219858,0.479747758
2005,1236,0.105633803,0.456647837
2005,1245,0.496350365,0.549238743
2005,1249,0.519685039,0.466255459
2005,1291,0.229007634,0.400263758
2005,1318,0.641791045,0.519857728
2005,1346,0.282608696,0.419439262
2005,1358,0.487603306,0.474527168
2005,1361,0.302521008,0.55246898
2005,1363,0.157142857,0.518386362
2005,1381,0.34351145,0.428509003
2005,1387,0.279069767,0.569808121
2005,1414,0.492537313,0.440817053
2005,1464,0.073170732,0.456026082
2005,1119,0.023622047,0.455683974
2005,1174,0.323076923,0.494632232
2005,1399,0.479338843,0.440784397
2005,1463,0.338709677,0.516236
2005,1128,0.444444444,0.453847299
2005,1168,0.612903226,0.47634659
2005,1193,0.470149254,0.47613708
2005,1206,0.511811024,0.474598905
2005,1325,0.503759398,0.521068279
2005,1333,0.406504065,0.518769874
2005,1337,0.409090909,0.509401995
2005,1362,0.458646617,0.560400201
2005,1421,0.282608696,0.474294932
2005,1459,0.368,0.446697859
2005,1110,0.489361702,0.471423663
2005,1126,0.384057971,0.39509579
2005,1171,0.231343284,0.487596047
2005,1411,0.351145038,0.389940553
2005,1433,0.535714286,0.539474716
2005,1132,0.563909774,0.496199343
2005,1170,0.28358209,0.445194929
2005,1184,0.614814815,0.422062047
2005,1222,0.481203008,0.53998008
2005,1275,0.559055118,0.547418465
2005,1106,0.447154472,0.420884609
2005,1154,0.330578512,0.417199659
2005,1252,0.456692913,0.412760224
2005,1310,0.540145985,0.460958972
2005,1449,0.705882353,0.594367302
2005,1162,0.385826772,0.407011908
2005,1164,0.437908497,0.50446689
2005,1175,0.463087248,0.476922216
2005,1190,0.167938931,0.474752805
2005,1238,0.430656934,0.43167003
2005,1284,0.517006803,0.445724386
2005,1287,0.272727273,0.441392501
2005,1293,0.519685039,0.483722949
2005,1354,0.613636364,0.396982284
2005,1456,0.187969925,0.490015956
2005,1254,0.390070922,0.440440215
2005,1306,0.260869565,0.484339201
2005,1417,0.639344262,0.570975299
2005,1105,0.4921875,0.401105044
2005,1107,0.414473684,0.459183266
2005,1263,0.444444444,0.487650635
2005,1276,0.379032258,0.550737116
2005,1396,0.536585366,0.537691093
2005,1212,0.462809917,0.413133663
2005,1269,0.561403509,0.512286781
2005,1311,0.0703125,0.441384866
2005,1336,0.146788991,0.559898351
2005,1372,0.315789474,0.428921683
2005,1419,0.1796875,0.418874
2005,1142,0.123076923,0.47674336
2005,1229,0.492063492,0.505168078
2005,1398,0.260273973,0.513233069
2005,1248,0.226950355,0.496356142
2005,1288,0.369565217,0.393882555
2005,1152,0.225352113,0.480281661
2005,1256,0.440298507,0.5092058
2005,1282,0.534351145,0.460108401
2005,1431,0.728,0.521257217
2005,1368,0.6484375,0.435486994
2005,1391,0.302816901,0.453465646
2005,1322,0.547445255,0.492157981
2005,1290,0.385185185,0.417542453
2005,1441,0.1484375,0.455406287
2005,1357,0.110344828,0.424422808
2005,1415,0.192307692,0.462060477
2005,1205,0.473282443,0.455718579
2005,1366,0,0.462276607
2005,1271,0.070921986,0.414788585
2005,1253,0.226277372,0.481802118
NA,1289,NA,NA
2005,1115,0.194244604,0.435612288
2005,1299,0.156028369,0.44973196
2005,1430,0.420289855,0.385865089
2005,1413,0.341880342,0.457679027
2005,1255,0.02173913,0.438187947
2005,1294,0.124031008,0.511928804
NA,1355,NA,NA
NA,1244,NA,NA
NA,1295,NA,NA
NA,1316,NA,NA
NA,1312,NA,NA
NA,1146,NA,NA
NA,1445,NA,NA
NA,1195,NA,NA
NA,1167,NA,NA
NA,1300,NA,NA
NA,1342,NA,NA
NA,1367,NA,NA
NA,1223,NA,NA
NA,1315,NA,NA
NA,1188,NA,NA
NA,1136,NA,NA
NA,1370,NA,NA
NA,1377,NA,NA
NA,1303,NA,NA
NA,1297,NA,NA
NA,1213,NA,NA
NA,1262,NA,NA
NA,1230,NA,NA
NA,1101,NA,NA
2006,1104,0.508064516,0.60543115
2006,1272,0.927007299,0.588238633
2006,1266,0.52173913,0.592217601
2006,1296,0.575,0.492060655
2006,1400,0.801652893,0.575539916
2006,1458,0.474576271,0.611475383
2006,1161,0.455284553,0.513250335
2006,1186,0.473282443,0.523722183
2006,1194,0.511811024,0.432769583
2006,1166,0.596899225,0.561803299
2006,1202,0.396946565,0.446454279
2006,1237,0.570247934,0.429097091
2006,1323,0.516949153,0.559123414
2006,1125,0.560283688,0.469860441
2006,1156,0.317460317,0.507523514
2006,1183,0.212765957,0.440955589
2006,1314,0.785123967,0.607291585
2006,1353,0.516949153,0.572203424
2006,1390,0.471544715,0.557524161
2006,1426,0.295081967,0.497194061
2006,1462,0.620967742,0.522181939
2006,1196,0.725806452,0.54440157
2006,1242,0.807692308,0.562864892
2006,1422,0.1953125,0.447291831
2006,1304,0.525,0.543224626
2006,1113,0.371900826,0.541881053
2006,1116,0.634615385,0.539497978
2006,1117,0.244274809,0.497151214
2006,1120,0.303030303,0.595603789
2006,1122,0.40397351,0.469145792
2006,1123,0.298507463,0.490603585
2006,1133,0.556390977,0.565925797
2006,1139,0.507462687,0.522009016
2006,1140,0.598214286,0.509651035
2006,1141,0.092198582,0.476038326
2006,1148,0.573426573,0.444649179
2006,1150,0.621428571,0.51119691
2006,1151,0.458333333,0.478213029
2006,1157,0.496183206,0.468321867
2006,1158,0.521008403,0.448294485
2006,1160,0.573770492,0.520297799
2006,1165,0.384057971,0.469157964
2006,1179,0.30952381,0.547724709
2006,1187,0.178861789,0.480669442
2006,1191,0.263157895,0.531614652
2006,1200,0.418439716,0.5164794
2006,1207,0.630769231,0.544144224
2006,1211,0.881355932,0.526052231
2006,1217,0.459854015,0.459713572
2006,1218,0.520661157,0.525246762
2006,1219,0.45323741,0.468079672
2006,1232,0.388888889,0.523119768
2006,1241,0.126984127,0.499996961
2006,1247,0.607692308,0.485783466
2006,1250,0.543307087,0.468632057
2006,1258,0.34751773,0.556282566
2006,1261,0.742424242,0.60069035
2006,1265,0.666666667,0.481478955
2006,1267,0.362068966,0.469952379
2006,1277,0.508928571,0.610567216
2006,1281,0.338983051,0.581866442
2006,1298,0.25984252,0.442019891
2006,1301,0.64516129,0.550334087
2006,1308,0.401459854,0.554409211
2006,1317,0.375,0.48443529
2006,1320,0.650793651,0.578730213
2006,1321,0.387931034,0.573826356
2006,1328,0.68852459,0.590386676
2006,1329,0.457627119,0.572837058
2006,1340,0.356060606,0.48788458
2006,1343,0.440944882,0.468149922
2006,1345,0.214285714,0.577408213
2006,1348,0.464,0.518411447
2006,1349,0.385321101,0.508394596
2006,1350,0.32,0.502059097
2006,1352,0.379310345,0.438601426
2006,1365,0.330708661,0.510414881
2006,1373,0.464285714,0.519359345
2006,1375,0.738461538,0.471746068
2006,1379,0.137614679,0.552243112
2006,1382,0.260162602,0.459168732
2006,1384,0.099236641,0.466082967
2006,1394,0.543859649,0.341868389
2006,1395,0.147540984,0.532003585
2006,1397,0.765217391,0.624845959
2006,1403,0.4,0.54069399
2006,1404,0.326086957,0.46327688
2006,1412,0.698412698,0.518109064
2006,1425,0.516949153,0.528229258
2006,1427,0.241666667,0.500544782
2006,1428,0.403361345,0.521455509
2006,1435,0.572519084,0.57151258
2006,1436,0.344370861,0.476011563
2006,1437,0.861788618,0.619211702
2006,1438,0.373015873,0.580029391
2006,1451,0.283464567,0.49102106
2006,1452,0.676190476,0.586243389
2006,1112,0.537815126,0.619694463
2006,1124,0.15,0.620859929
2006,1127,0.521428571,0.453121364
2006,1131,0.404580153,0.475380788
2006,1143,0.67826087,0.55528897
2006,1145,0.291970803,0.492652496
2006,1153,0.495867769,0.617864975
2006,1163,0.881355932,0.564906002
2006,1177,0.388888889,0.590706272
2006,1178,0.347222222,0.485996379
2006,1181,0.868217054,0.634147868
2006,1185,0.229166667,0.433948235
2006,1198,0.21641791,0.496904628
2006,1208,0.428571429,0.559243434
2006,1209,0.223880597,0.526673967
2006,1210,0.286821705,0.557601335
2006,1225,0.0625,0.527558238
2006,1226,0.452991453,0.47625503
2006,1233,0.790322581,0.499168043
2006,1240,0.547619048,0.467475071
2006,1257,0.458333333,0.57107904
2006,1259,0.517730496,0.451770966
2006,1273,0.358778626,0.415495364
2006,1274,0.443478261,0.594747411
2006,1319,0.6,0.470797908
2006,1335,0.68,0.494304967
2006,1338,0.685950413,0.572852238
2006,1341,0.066666667,0.397965868
2006,1344,0.384,0.594924359
2006,1351,0.21641791,0.520275106
2006,1360,0.492537313,0.463536572
2006,1371,0.578125,0.573561422
2006,1386,0.521126761,0.600396892
2006,1392,0.10738255,0.489634478
2006,1409,0.313432836,0.517017426
2006,1418,0.35862069,0.532976751
2006,1420,0.231343284,0.433253114
2006,1429,0.647058824,0.52980675
2006,1440,0.161290323,0.440322168
2006,1442,0.125,0.445210388
2006,1444,0.369230769,0.490469701
2006,1450,0.327586207,0.538960261
2006,1453,0.349206349,0.490713722
2006,1455,0.778688525,0.560929157
2006,1460,0.340425532,0.498894409
2006,1461,0.304,0.542994967
2006,1114,0.401785714,0.470772127
2006,1138,0.485714286,0.490477433
2006,1155,0.5,0.551337331
2006,1169,0.346774194,0.430117427
2006,1173,0.376,0.515669969
2006,1199,0.582608696,0.520522478
2006,1204,0.637096774,0.406424216
2006,1227,0.507692308,0.515453005
2006,1228,0.720720721,0.556380691
2006,1234,0.6171875,0.587503673
2006,1268,0.504504505,0.606768968
2006,1278,0.41322314,0.597191174
2006,1286,0.455357143,0.443607774
2006,1332,0.363636364,0.547903064
2006,1334,0.715384615,0.468986076
2006,1347,0.438016529,0.444794632
2006,1356,0.630769231,0.558490852
2006,1364,0.440298507,0.432295227
2006,1374,0.357142857,0.427018011
2006,1376,0.450819672,0.606750297
2006,1380,0.483221477,0.456174332
2006,1393,0.557522124,0.634682124
2006,1401,0.64957265,0.55109649
2006,1405,0.519379845,0.447979256
2006,1424,0.484848485,0.549015022
2006,1439,0.3984375,0.538825782
2006,1111,0.359375,0.451729763
2006,1180,0.458646617,0.546729783
2006,1182,0.100775194,0.503270112
2006,1192,0.597222222,0.44805096
2006,1214,0.421052632,0.37942167
2006,1231,0.528455285,0.594339157
2006,1239,0.021276596,0.466845894
2006,1243,0.438016529,0.563557149
2006,1246,0.626086957,0.594017963
2006,1260,0.511278195,0.464550838
2006,1264,0.607692308,0.51097421
2006,1280,0.36036036,0.564337133
2006,1307,0.4609375,0.518830461
2006,1326,0.789473684,0.585620024
2006,1359,0.579710145,0.499406391
2006,1383,0.277372263,0.464867549
2006,1406,0.430769231,0.465277894
2006,1407,0.280701754,0.447919983
2006,1416,0.412844037,0.504990553
2006,1102,0.705882353,0.491669068
2006,1108,0.235294118,0.430077207
2006,1129,0.380952381,0.497074881
2006,1130,0.778688525,0.539969448
2006,1137,0.828571429,0.481307849
2006,1147,0.097014925,0.464827694
2006,1159,0.233870968,0.457184274
2006,1216,0.447761194,0.415968048
2006,1221,0.585714286,0.4989243
2006,1224,0.152,0.399740004
2006,1251,0.091603053,0.482145056
2006,1283,0.691729323,0.577025741
2006,1285,0.700787402,0.481788947
2006,1305,0.830985915,0.526899871
2006,1313,0.392592593,0.445978925
2006,1324,0.322580645,0.446116169
2006,1330,0.642857143,0.503978375
2006,1331,0.557142857,0.462236772
2006,1378,0.169642857,0.546125497
2006,1385,0.363636364,0.564682725
2006,1423,0.671532847,0.526910566
2006,1434,0.449275362,0.427513674
2006,1443,0.714285714,0.52030036
2006,1447,0.447761194,0.449112832
2006,1454,0.657142857,0.531494429
2006,1172,0.480314961,0.499822813
2006,1270,0.381294964,0.45062264
2006,1279,0.330578512,0.530396071
2006,1292,0.492537313,0.518677101
2006,1309,0.2,0.501056737
2006,1339,0.385826772,0.464846695
2006,1389,0.52238806,0.516902044
2006,1448,0.403225806,0.592212845
2006,1457,0.661654135,0.47800166
2006,1369,0.175572519,0.442936741
2006,1408,0.271186441,0.463408208
2006,1410,0.071942446,0.426587459
2006,1201,0.428571429,0.517466833
2006,1203,0.942622951,0.459926856
2006,1235,0.444444444,0.575014715
2006,1388,0.565217391,0.517595879
2006,1402,0.078125,0.461539352
2006,1103,0.614173228,0.49566335
2006,1135,0.42519685,0.448627477
2006,1144,0.364963504,0.431232201
2006,1149,0.409090909,0.46632944
2006,1176,0.361702128,0.460891133
2006,1189,0.39516129,0.50428303
2006,1197,0.414473684,0.428972624
2006,1220,0.744525547,0.514824171
2006,1236,0.273972603,0.429673494
2006,1245,0.691729323,0.529905929
2006,1249,0.553719008,0.445492123
2006,1291,0.408759124,0.46819006
2006,1318,0.5,0.501800453
2006,1346,0.330708661,0.459045623
2006,1358,0.589552239,0.460456771
2006,1361,0.655462185,0.520024967
2006,1363,0.1875,0.523871898
2006,1381,0.246478873,0.415681504
2006,1387,0.5,0.542383146
2006,1414,0.641666667,0.454478886
2006,1464,0.179310345,0.44841552
2006,1119,0.160305344,0.436890818
2006,1174,0.194029851,0.514117237
2006,1399,0.525547445,0.482200814
2006,1463,0.396946565,0.440097472
2006,1128,0.556451613,0.413626895
2006,1168,0.540322581,0.405208377
2006,1193,0.298507463,0.503902897
2006,1206,0.707692308,0.543007722
2006,1325,0.563492063,0.511769094
2006,1333,0.284552846,0.508322701
2006,1337,0.186567164,0.534637108
2006,1362,0.378151261,0.53249224
2006,1421,0.273972603,0.494128643
2006,1459,0.208,0.462922579
2006,1110,0.337931034,0.485004012
2006,1126,0.406896552,0.367460654
2006,1171,0.203125,0.448674077
2006,1411,0.178082192,0.461859282
2006,1433,0.582733813,0.523664422
2006,1132,0.282442748,0.517474833
2006,1170,0.450704225,0.508805228
2006,1184,0.430769231,0.486395289
2006,1222,0.598540146,0.548117653
2006,1275,0.598540146,0.508493537
2006,1106,0.337931034,0.437990266
2006,1154,0.212598425,0.410317707
2006,1252,0.559701493,0.42898122
2006,1310,0.307086614,0.508614655
2006,1449,0.775,0.528576986
2006,1162,0.362204724,0.418435381
2006,1164,0.383561644,0.478998268
2006,1175,0.576923077,0.47529415
2006,1190,0.492857143,0.428712676
2006,1238,0.361842105,0.431272378
2006,1284,0.561290323,0.48391799
2006,1287,0.123188406,0.448141967
2006,1293,0.753968254,0.479321979
2006,1354,0.419117647,0.439634971
2006,1456,0.25,0.492832178
2006,1254,0.374045802,0.429883779
2006,1306,0.355072464,0.450552332
2006,1417,0.809917355,0.587478952
2006,1105,0.415254237,0.411234353
2006,1107,0.597222222,0.459467905
2006,1263,0.288,0.420639617
2006,1276,0.592,0.567821674
2006,1396,0.448529412,0.570125782
2006,1212,0.456,0.371036226
2006,1269,0.346456693,0.549022312
2006,1311,0.237037037,0.437778761
2006,1336,0.446280992,0.563155882
2006,1372,0.492537313,0.39239638
2006,1419,0.2265625,0.516212743
2006,1142,0.251908397,0.475511539
2006,1229,0.19047619,0.542312688
2006,1398,0.386206897,0.455727557
2006,1248,0.328244275,0.467098718
2006,1288,0.137931034,0.436898657
2006,1152,0.26,0.479310113
2006,1256,0.550724638,0.536568581
2006,1282,0.440298507,0.40497865
2006,1431,0.596638655,0.513557909
2006,1368,0.504273504,0.442050657
2006,1391,0.425675676,0.421755496
2006,1322,0.710344828,0.477711397
2006,1290,0.36440678,0.431846573
2006,1441,0.32231405,0.452286402
2006,1357,0.3125,0.459833067
2006,1415,0.181102362,0.463889944
2006,1205,0.608974359,0.45203401
2006,1366,0.01986755,0.422848691
2006,1271,0.201342282,0.404212681
2006,1253,0.544776119,0.465816309
NA,1289,NA,NA
2006,1115,0.356060606,0.394099399
2006,1299,0.166666667,0.408992811
2006,1430,0.456692913,0.367276587
2006,1413,0.204724409,0.472893634
2006,1255,0.1953125,0.412271587
2006,1294,0.0703125,0.467936901
2006,1355,0.204225352,0.482275044
2006,1244,0.41322314,0.456490882
2006,1295,0.322033898,0.413957556
2006,1316,0.091603053,0.40458826
NA,1312,NA,NA
NA,1146,NA,NA
NA,1445,NA,NA
NA,1195,NA,NA
NA,1167,NA,NA
NA,1300,NA,NA
NA,1342,NA,NA
NA,1367,NA,NA
NA,1223,NA,NA
NA,1315,NA,NA
NA,1188,NA,NA
NA,1136,NA,NA
NA,1370,NA,NA
NA,1377,NA,NA
NA,1303,NA,NA
NA,1297,NA,NA
NA,1213,NA,NA
NA,1262,NA,NA
NA,1230,NA,NA
NA,1101,NA,NA
2007,1104,0.474576271,0.572851147
2007,1272,0.895522388,0.552025607
2007,1266,0.68503937,0.600631203
2007,1296,0.204724409,0.48816682
2007,1400,0.696,0.564780302
2007,1458,0.834645669,0.584388943
2007,1161,0.491666667,0.535574017
2007,1186,0.394366197,0.473078724
2007,1194,0.419354839,0.484858201
2007,1166,0.533834586,0.593701493
2007,1202,0.397163121,0.487023862
2007,1237,0.46,0.473069179
2007,1323,0.661290323,0.518507772
2007,1125,0.655405405,0.449553201
2007,1156,0.217391304,0.485939853
2007,1183,0.284671533,0.426201479
2007,1314,0.743801653,0.625037984
2007,1353,0.286885246,0.527984301
2007,1390,0.5546875,0.576483886
2007,1426,0.335616438,0.426663143
2007,1462,0.685950413,0.546631624
2007,1196,0.760683761,0.573544466
2007,1242,0.838709677,0.560105014
2007,1422,0.489795918,0.424801012
2007,1304,0.392857143,0.560175544
2007,1113,0.1953125,0.562966402
2007,1116,0.449152542,0.605839727
2007,1117,0.449275362,0.477549563
2007,1120,0.466666667,0.565057058
2007,1122,0.569444444,0.481898664
2007,1123,0.263157895,0.481051469
2007,1133,0.550387597,0.592878076
2007,1139,0.742424242,0.530048173
2007,1140,0.647482014,0.564729583
2007,1141,0.386861314,0.462726047
2007,1148,0.718309859,0.44918891
2007,1150,0.349206349,0.529068276
2007,1151,0.37398374,0.494594371
2007,1157,0.346153846,0.436438807
2007,1158,0.649635036,0.481531904
2007,1160,0.204918033,0.535879153
2007,1165,0.52238806,0.45855538
2007,1179,0.392857143,0.547501045
2007,1187,0.094202899,0.497300363
2007,1191,0.386666667,0.538919028
2007,1200,0.563909774,0.508574233
2007,1207,0.777777778,0.595774101
2007,1211,0.704347826,0.542488656
2007,1217,0.416666667,0.499835775
2007,1218,0.48,0.541099227
2007,1219,0.590551181,0.391788878
2007,1232,0.301470588,0.562904003
2007,1241,0.195488722,0.474497335
2007,1247,0.314516129,0.481063548
2007,1250,0.29787234,0.496688432
2007,1258,0.29787234,0.515846422
2007,1261,0.39516129,0.579977486
2007,1265,0.714285714,0.443830824
2007,1267,0.360902256,0.543830368
2007,1277,0.508333333,0.608710533
2007,1281,0.55,0.556320896
2007,1298,0.373134328,0.463679096
2007,1301,0.441666667,0.57781632
2007,1308,0.648648649,0.484016147
2007,1317,0.576642336,0.436151863
2007,1320,0.503649635,0.544146847
2007,1321,0.298245614,0.550628423
2007,1328,0.387387387,0.584339582
2007,1329,0.403846154,0.583220658
2007,1340,0.5,0.424829529
2007,1343,0.307692308,0.433856102
2007,1345,0.512396694,0.572587296
2007,1348,0.46031746,0.535700853
2007,1349,0.327586207,0.517936181
2007,1350,0.230215827,0.498797646
2007,1352,0.541353383,0.417646893
2007,1365,0.635658915,0.491579933
2007,1373,0.585034014,0.477712302
2007,1375,0.567164179,0.465739035
2007,1379,0.508928571,0.488624522
2007,1382,0.22556391,0.491037189
2007,1384,0.207142857,0.427574104
2007,1394,0.700787402,0.454294006
2007,1395,0.34375,0.518944266
2007,1397,0.584745763,0.625689637
2007,1403,0.648,0.578602297
2007,1404,0.180555556,0.434766087
2007,1412,0.452554745,0.517920683
2007,1425,0.588709677,0.575860472
2007,1427,0.119402985,0.480516464
2007,1428,0.263565891,0.603151317
2007,1435,0.578512397,0.587387809
2007,1436,0.781456954,0.471201595
2007,1437,0.682539683,0.620606032
2007,1438,0.605263158,0.564241894
2007,1451,0.523076923,0.460849334
2007,1452,0.571428571,0.523286904
2007,1112,0.656,0.648731758
2007,1124,0.297520661,0.555168145
2007,1127,0.408759124,0.426855811
2007,1131,0.380952381,0.501043187
2007,1143,0.368852459,0.602140129
2007,1145,0.40397351,0.45444591
2007,1153,0.256410256,0.575236971
2007,1163,0.453846154,0.555914492
2007,1177,0.519379845,0.577844306
2007,1178,0.296774194,0.512237252
2007,1181,0.666666667,0.638777036
2007,1185,0.357142857,0.473557656
2007,1198,0.289655172,0.459576605
2007,1208,0.456,0.594548609
2007,1209,0.293706294,0.495215201
2007,1210,0.495726496,0.569952489
2007,1225,0.088435374,0.507213832
2007,1226,0.322368421,0.494860371
2007,1233,0.068965517,0.484692094
2007,1240,0.21641791,0.429716032
2007,1257,0.769911504,0.575745312
2007,1259,0.587837838,0.438035232
2007,1273,0.34751773,0.427348677
2007,1274,0.348837209,0.548072486
2007,1319,0.5,0.454190579
2007,1335,0.721804511,0.48691696
2007,1338,0.79389313,0.627651224
2007,1341,0.178082192,0.418017202
2007,1344,0.516666667,0.5730923
2007,1351,0.483443709,0.448352866
2007,1360,0.458015267,0.452359838
2007,1371,0.32173913,0.54979881
2007,1386,0.530769231,0.55066682
2007,1392,0.326388889,0.451654353
2007,1409,0.56779661,0.506383383
2007,1418,0.21192053,0.501232652
2007,1420,0.341935484,0.493517507
2007,1429,0.493055556,0.556531168
2007,1440,0.303030303,0.422436447
2007,1442,0.133333333,0.430063476
2007,1444,0.401574803,0.504462877
2007,1450,0.73015873,0.528197527
2007,1453,0.448051948,0.46623878
2007,1455,0.515873016,0.547402043
2007,1460,0.606666667,0.489918778
2007,1461,0.405172414,0.528984614
2007,1114,0.358108108,0.466334728
2007,1138,0.279411765,0.479370715
2007,1155,0.6328125,0.562970103
2007,1169,0.292307692,0.454113369
2007,1173,0.4609375,0.556189835
2007,1199,0.518518519,0.593372645
2007,1204,0.37037037,0.415106934
2007,1227,0.379562044,0.533059425
2007,1228,0.552631579,0.589604939
2007,1234,0.448,0.549102881
2007,1268,0.715384615,0.604051191
2007,1278,0.256198347,0.582010901
2007,1286,0.276595745,0.456998928
2007,1332,0.687022901,0.551107257
2007,1334,0.328244275,0.520278247
2007,1347,0.152,0.449078305
2007,1356,0.791044776,0.578377486
2007,1364,0.664233577,0.453334165
2007,1374,0.333333333,0.499590503
2007,1376,0.42962963,0.578158878
2007,1380,0.310810811,0.452962206
2007,1393,0.674796748,0.571994275
2007,1401,0.811023622,0.563618776
2007,1405,0.580645161,0.51163344
2007,1424,0.743243243,0.581163848
2007,1439,0.596638655,0.589784889
2007,1111,0.703125,0.494984472
2007,1180,0.756578947,0.536834399
2007,1182,0.357142857,0.498835892
2007,1192,0.432432432,0.447357456
2007,1214,0.475177305,0.452508371
2007,1231,0.511627907,0.559915856
2007,1239,0.369565217,0.462404775
2007,1243,0.566433566,0.541295685
2007,1246,0.593220339,0.649071649
2007,1260,0.571428571,0.507709629
2007,1264,0.428571429,0.468966075
